공연시간,금액명시비율,예약율,knn_n_neighbors,knn_mse,kmeans_군집수,kmeans_실루엣,평균가격,최소가격,최대가격,등급별가격비율,등급별가격,등급별좌석수,등급별예매율,등급별가격_1,등급별가격_2,등급별가격_3,등급별가격_4,등급별가격_5
2021-10-26 19:30:00,0.457,0.489,2,39.3737947025362,4,0.9980720507477469,93874.25,50000,130000,"[1.0, 1.4, 2.0, 2.6]","[50000, 70000, 100071, 129978]","[501, 595, 491, 918]","[0.485, 0.4908, 0.4929, 0.4869]",1.0,1.4,2.0,2.6,
2021-10-27 19:30:00,0.248,0.313,8,168.12019997707793,4,0.8147246565488167,87704.59,25000,130000,"[1.0, 1.6, 2.26, 2.9]","[44401, 70832, 100353, 128800]","[543, 763, 453, 746]","[0.3094, 0.2949, 0.2031, 0.4008]",1.0,1.6,2.26,2.9,
2021-10-28 19:30:00,0.197,0.54,4,199.64722635315508,5,0.9063631216412752,108021.96,0,150000,"[0.0, 1.0, 1.5, 1.98, 2.45]","[0, 60576, 90847, 119743, 148456]","[144, 425, 360, 760, 816]","[0.0, 0.3553, 0.5806, 0.6447, 0.6152]",0.0,1.0,1.5,1.98,2.45
2021-10-29 19:30:00,0.066,0.356,6,324.32683702407337,4,0.6760324267193515,52381.24,0,100000,"[0.0, 1.0, 1.97, 3.32]","[0, 28904, 57003, 96006]","[130, 1045, 684, 646]","[0.4385, 0.3043, 0.4006, 0.3746]",0.0,1.0,1.97,3.32,
2021-11-11 19:30:00,0.075,0.335,5,174.5888751508089,4,0.7533015483114159,69109.78,0,100000,"[0.0, 1.0, 1.73, 2.15]","[0, 45376, 78536, 97779]","[144, 772, 898, 691]","[0.0, 0.2733, 0.3463, 0.4588]",0.0,1.0,1.73,2.15,
2021-11-13 17:00:00,0.05,0.465,8,278.6498947679904,4,0.7460128088247312,81415.17,0,150000,"[0.0, 1.0, 1.71, 2.54]","[0, 56693, 96875, 144202]","[274, 1004, 632, 595]","[0.0, 0.4363, 0.5918, 0.595]",0.0,1.0,1.71,2.54,
2021-11-21 17:00:00,0.081,0.086,1,-0.0,3,1.0,9049.9,0,10000,"[0.0, 1.0, 2.0]","[0, 5000, 10000]","[202, 72, 2231]","[0.0, 0.125, 0.0928]",0.0,1.0,2.0,,
2021-11-24 19:30:00,0.032,0.617,12,249.38919621766735,4,0.6857550975598313,53938.12,0,100000,"[0.0, 1.0, 1.7, 2.44]","[0, 38779, 65894, 94496]","[274, 868, 956, 407]","[0.2628, 0.6498, 0.6621, 0.6806]",0.0,1.0,1.7,2.44,
2021-11-28 17:00:00,0.04,0.072,3,157.5687685272234,4,0.7770958755718208,106081.84,0,130000,"[0.0, 1.0, 1.34, 1.61]","[0, 75612, 101495, 121601]","[130, 196, 699, 1480]","[0.0, 0.0918, 0.1259, 0.05]",0.0,1.0,1.34,1.61,
2021-11-30 19:30:00,0.022,0.617,2,379.8013563115066,4,0.8524765489894587,89157.68,0,150000,"[0.0, 1.0, 1.49, 2.14]","[0, 70153, 104587, 149966]","[274, 1077, 557, 597]","[0.6788, 0.5803, 0.6284, 0.6449]",0.0,1.0,1.49,2.14,
2021-12-18 17:00:00,0.106,0.427,5,41.6130558992695,3,0.8161829146612828,60886.23,40000,80000,"[1.0, 1.51, 1.86]","[40257, 60845, 74889]","[701, 769, 1035]","[0.234, 0.3472, 0.6174]",1.0,1.51,1.86,,
2021-12-19 17:00:00,0.135,0.613,1,56.791443850267385,3,0.7554064054928662,77065.87,0,110000,"[0.0, 1.0, 1.55]","[0, 63758, 98893]","[274, 785, 1446]","[0.0, 0.5401, 0.7683]",0.0,1.0,1.55,,
2022-01-01 17:00:00,0.285,0.291,2,375.11708050248615,4,0.9414851681243257,159047.9,60000,220000,"[1.0, 2.0, 2.81, 3.61]","[60858, 121486, 171286, 219866]","[472, 444, 692, 897]","[0.3686, 0.3581, 0.3699, 0.1572]",1.0,2.0,2.81,3.61,
2022-01-02 17:00:00,0.305,0.312,7,598.5589772079292,4,0.8875033577116856,158650.7,60000,220000,"[1.0, 1.98, 2.77, 3.54]","[61572, 122047, 170601, 218048]","[477, 464, 624, 940]","[0.4885, 0.3858, 0.3413, 0.166]",1.0,1.98,2.77,3.54,
2022-01-06 19:30:00,0.378,0.485,19,114.85610004959685,4,0.8569179590215837,86199.6,50000,110000,"[1.0, 1.35, 1.75, 2.15]","[50843, 68753, 88830, 109297]","[427, 449, 718, 911]","[0.4895, 0.3497, 0.4526, 0.5763]",1.0,1.35,1.75,2.15,
2022-03-06 17:00:00,0.099,0.591,1,143.3,5,1.0,81009.98,0,120000,"[0.0, 1.0, 1.75, 2.5, 3.0]","[0, 40000, 70000, 100000, 120000]","[274, 374, 363, 836, 658]","[0.0, 0.2273, 0.4187, 0.8385, 0.8252]",0.0,1.0,1.75,2.5,3.0
2022-03-18 19:30:00,0.006,0.153,1,49.99999999999999,4,0.9840319361277445,28518.96,0,50000,"[1.0, 8.43, 12.65, 21.08]","[2372, 20000, 30000, 50000]","[274, 246, 1669, 316]","[0.0036, 0.0041, 0.1762, 0.2753]",1.0,8.43,12.65,21.08,
2022-04-06 19:30:00,0.287,0.447,2,110.11508859228452,4,0.9706650098071503,90185.63,40000,120000,"[1.0, 1.73, 2.49, 2.99]","[40126, 69482, 99749, 119819]","[436, 483, 756, 830]","[0.2959, 0.3251, 0.4537, 0.5904]",1.0,1.73,2.49,2.99,
2022-05-08 17:00:00,0.339,0.346,2,164.364435101397,4,0.9604480145530728,96091.82,50000,130000,"[1.0, 1.42, 2.01, 2.6]","[50000, 70801, 100649, 129936]","[388, 562, 701, 854]","[0.3943, 0.3505, 0.4023, 0.274]",1.0,1.42,2.01,2.6,
2022-05-21 17:00:00,0.429,0.5,28,73.13312718090965,4,0.858760629383078,66630.74,30000,90000,"[1.0, 1.62, 2.28, 2.95]","[30230, 48998, 68908, 89293]","[326, 544, 765, 870]","[0.5583, 0.3934, 0.4248, 0.6103]",1.0,1.62,2.28,2.95,
2022-06-09 19:30:00,0.101,0.107,4,76.77823695027193,4,0.8778768845365688,51830.34,0,80000,"[0.0, 1.0, 1.49, 1.95]","[0, 40883, 60881, 79561]","[274, 917, 653, 661]","[0.0, 0.1025, 0.0704, 0.1936]",0.0,1.0,1.49,1.95,
2022-06-21 19:30:00,0.151,0.294,24,92.78567070760712,3,0.7305776553436361,45317.37,0,70000,"[1.0, 5.74, 9.3]","[7117, 40846, 66210]","[274, 1425, 806]","[0.0365, 0.2204, 0.5112]",1.0,5.74,9.3,,
2022-06-22 19:30:00,0.091,0.638,1,37.391304347826086,3,0.745033705953988,74419.16,0,110000,"[0.0, 1.0, 1.59]","[0, 61614, 97725]","[144, 1227, 1134]","[0.0, 0.5012, 0.8677]",0.0,1.0,1.59,,
2022-06-30 19:30:00,0.116,0.557,13,87.63955810652989,4,0.6826690416554736,55784.43,0,90000,"[0.0, 1.0, 1.65, 2.4]","[0, 35472, 58472, 85302]","[274, 562, 841, 828]","[0.0, 0.2883, 0.5898, 0.8913]",0.0,1.0,1.65,2.4,
2022-07-10 17:00:00,0.281,0.324,6,250.43720004159846,4,0.9308123601142436,86463.07,40000,120000,"[1.0, 1.51, 2.22, 2.96]","[40445, 60997, 89845, 119684]","[506, 326, 804, 869]","[0.2352, 0.1963, 0.3843, 0.3671]",1.0,1.51,2.22,2.96,
2022-07-15 19:30:00,0.314,0.322,6,776.5837657465825,4,0.7778080295483705,146620.76,10000,250000,"[1.0, 2.34, 3.66, 5.01]","[49106, 115033, 179612, 245875]","[671, 604, 567, 663]","[0.5544, 0.2815, 0.1287, 0.2881]",1.0,2.34,3.66,5.01,
2022-07-16 17:00:00,0.232,0.721,10,135.9047623629944,4,0.7202260501950972,58644.71,20000,100000,"[1.0, 2.0, 2.94, 3.62]","[27021, 54015, 79511, 97822]","[720, 863, 511, 411]","[0.4389, 0.7984, 0.8532, 0.8856]",1.0,2.0,2.94,3.62,
2022-07-17 17:00:00,0.224,0.503,1,54.21052631578948,4,1.0,65840.32,0,90000,"[0.0, 1.0, 1.4, 1.8]","[0, 50000, 70000, 90000]","[274, 376, 1041, 814]","[0.0, 0.758, 0.6378, 0.3808]",0.0,1.0,1.4,1.8,
2022-07-21 20:00:00,0.084,0.277,24,874.3747761115952,4,0.6548850749601752,47005.99,0,100000,"[0.0, 1.0, 1.43, 2.13]","[0, 37801, 54083, 80688]","[144, 1287, 660, 414]","[0.0, 0.1538, 0.2803, 0.7488]",0.0,1.0,1.43,2.13,
2022-08-20 17:00:00,0.27,0.3,2,9.269239283620566,4,0.9768989228454931,58237.52,25000,75000,"[1.0, 1.8, 2.21, 3.0]","[25000, 45042, 55282, 74972]","[130, 600, 887, 888]","[0.0538, 0.25, 0.3833, 0.286]",1.0,1.8,2.21,3.0,
2022-08-24 19:30:00,0.045,0.305,1,312.8787878787879,5,1.0,57421.16,0,120000,"[0.0, 1.0, 1.67, 2.67, 4.0]","[0, 30000, 50000, 80000, 120000]","[274, 696, 364, 894, 277]","[0.0, 0.1121, 0.5549, 0.3501, 0.6173]",0.0,1.0,1.67,2.67,4.0
2022-08-30 19:30:00,0.432,0.672,5,105.59586753727395,4,0.9405365199312955,82758.48,30000,120000,"[1.0, 2.0, 3.0, 3.95]","[30261, 60554, 90806, 119620]","[441, 560, 689, 815]","[0.6077, 0.6375, 0.6372, 0.7595]",1.0,2.0,3.0,3.95,
2022-09-07 19:30:00,0.337,0.358,17,72.85352855989484,4,0.820404698543473,86830.34,45000,120000,"[1.0, 1.43, 1.85, 2.37]","[50195, 71953, 92954, 119180]","[487, 653, 633, 732]","[0.3778, 0.2389, 0.1959, 0.5915]",1.0,1.43,1.85,2.37,
2022-09-09 19:30:00,0.17,0.182,9,279.3196035335688,4,0.7925830061895854,111902.2,50000,160000,"[1.0, 1.69, 2.4, 3.16]","[50055, 84707, 120148, 157971]","[275, 786, 744, 700]","[0.4218, 0.112, 0.1183, 0.2329]",1.0,1.69,2.4,3.16,
2022-09-10 17:00:00,0.27,0.279,4,662.5661373452078,6,0.7819592962768419,93602.79,0,170000,"[1.0, 6.3, 11.74, 18.21, 30.37, 39.49]","[4237, 26696, 49746, 77164, 128692, 167312]","[249, 115, 668, 372, 409, 692]","[0.257, 0.0087, 0.4536, 0.3763, 0.1051, 0.2153]",1.0,6.3,11.74,18.21,30.37
2022-09-15 20:00:00,0.025,0.833,1,23.809523809523814,4,1.0,40794.41,0,70000,"[0.0, 1.0, 1.67, 2.33]","[0, 30000, 50000, 70000]","[274, 1082, 535, 614]","[0.0, 0.9427, 0.9252, 0.9316]",0.0,1.0,1.67,2.33,
2022-09-25 17:00:00,0.172,0.604,20,187.6110749484152,4,0.6528450087763407,99089.82,0,150000,"[0.0, 1.0, 1.53, 2.04]","[0, 69579, 106762, 142110]","[274, 523, 874, 834]","[0.0, 0.2256, 0.7483, 0.8897]",0.0,1.0,1.53,2.04,
2022-10-04 19:30:00,0.104,0.495,5,147.08397733367678,5,0.811863881656198,97349.3,0,150000,"[0.0, 1.0, 1.47, 1.93, 2.37]","[0, 62488, 92067, 120495, 147928]","[274, 424, 537, 727, 543]","[0.0, 0.3113, 0.4562, 0.542, 0.8637]",0.0,1.0,1.47,1.93,2.37
2022-10-08 17:00:00,0.016,0.465,2,67.13290060699059,5,0.8333000344924971,26704.59,0,50000,"[0.0, 1.0, 1.37, 1.75, 2.28]","[0, 21833, 30000, 38197, 49751]","[274, 941, 781, 208, 301]","[0.0, 0.4006, 0.452, 0.851, 0.8571]",0.0,1.0,1.37,1.75,2.28
2022-10-09 17:00:00,0.077,0.104,1,12.631578947368421,4,0.9876817792985456,63029.94,0,90000,"[1.0, 10.54, 14.75, 18.97]","[4745, 50000, 70000, 90000]","[274, 964, 282, 985]","[0.0073, 0.0363, 0.0426, 0.2142]",1.0,10.54,14.75,18.97,
2022-10-11 19:30:00,0.226,0.232,27,106.49653603382728,5,0.7062513028260868,52988.02,0,90000,"[0.0, 1.0, 1.6, 2.36, 3.02]","[0, 29252, 46887, 68921, 88470]","[144, 749, 575, 403, 634]","[0.0, 0.2043, 0.1513, 0.0844, 0.4858]",0.0,1.0,1.6,2.36,3.02
2022-10-20 20:00:00,0.01,0.876,6,153.2518024484832,4,0.6667361260751189,55908.18,0,100000,"[0.0, 1.0, 1.55, 2.25]","[0, 41139, 63818, 92484]","[274, 698, 1062, 471]","[0.0, 0.9785, 0.9802, 1.0]",0.0,1.0,1.55,2.25,
2022-10-25 19:30:00,0.233,0.481,3,72.63099100939512,4,0.8590677876490396,83994.01,0,120000,"[1.0, 13.34, 20.97, 25.22]","[4745, 63301, 99488, 119676]","[274, 768, 723, 740]","[0.0036, 0.444, 0.4592, 0.7189]",1.0,13.34,20.97,25.22,
2022-10-29 17:00:00,0.182,0.713,25,143.73729935672085,5,0.7157327546055916,58794.41,0,110000,"[1.0, 14.01, 24.27, 35.24, 45.3]","[2372, 33245, 57573, 83604, 107474]","[274, 772, 480, 498, 481]","[0.0109, 0.7306, 0.8958, 0.7068, 0.9085]",1.0,14.01,24.27,35.24,45.3
2022-10-30 17:00:00,0.371,0.379,3,97.4056046183216,4,0.9571190438973866,75576.85,40000,100000,"[1.0, 1.49, 1.98, 2.48]","[40211, 59974, 79794, 99781]","[522, 389, 703, 891]","[0.4253, 0.2905, 0.4552, 0.33]",1.0,1.49,1.98,2.48,
2022-11-06 17:00:00,0.063,0.451,10,294.02346917152965,5,0.6932068613240341,67305.39,0,150000,"[0.0, 1.0, 1.89, 2.89, 4.14]","[0, 33567, 63608, 96870, 138846]","[274, 855, 474, 369, 533]","[0.0, 0.4386, 0.6097, 0.4851, 0.5385]",0.0,1.0,1.89,2.89,4.14
2022-11-13 17:00:00,0.22,0.551,14,145.64659640276062,4,0.7047861748387138,76708.58,0,120000,"[1.0, 18.76, 34.52, 48.7]","[2372, 44499, 81890, 115540]","[274, 389, 1148, 694]","[0.0036, 0.4242, 0.5662, 0.8127]",1.0,18.76,34.52,48.7,
2022-11-15 19:30:00,0.316,0.325,7,467.6669406302158,4,0.8087982323207213,105219.56,10000,170000,"[1.0, 1.87, 2.96, 3.79]","[44580, 83168, 132003, 168979]","[869, 352, 579, 705]","[0.4649, 0.3381, 0.1658, 0.278]",1.0,1.87,2.96,3.79,
2022-11-19 17:00:00,0.19,0.392,28,972.7557463864074,4,0.6409432242073475,66291.42,0,110000,"[0.0, 1.0, 1.29, 1.83]","[0, 54142, 69926, 99130]","[144, 938, 883, 540]","[0.0, 0.2345, 0.4405, 0.6907]",0.0,1.0,1.29,1.83,
2022-11-27 17:00:00,0.122,0.145,1,51.225806451612904,4,1.0,60868.26,0,85000,"[0.0, 1.0, 1.44, 1.89]","[0, 45000, 65000, 85000]","[274, 441, 976, 814]","[0.0, 0.1088, 0.1967, 0.1499]",0.0,1.0,1.44,1.89,
2022-11-30 19:30:00,0.491,0.544,50,0.2523177291760313,4,0.0,10000.0,10000,10000,"[1.0, 1.0, 1.0, 1.0]","[10000, 10000, 10000, 10000]","[570, 606, 674, 655]","[0.5439, 0.538, 0.5549, 0.5374]",1.0,1.0,1.0,1.0,
2022-12-01 20:00:00,0.23,0.238,4,272.26843130697256,7,0.751953604553133,62996.01,0,120000,"[1.0, 4.18, 7.1, 8.86, 12.89, 16.68]","[7067, 29520, 50153, 62618, 91097, 117868]","[479, 375, 163, 613, 237, 638]","[0.3716, 0.416, 0.0, 0.199, 0.1519, 0.1646]",1.0,4.18,7.1,8.86,12.89
2022-12-04 17:00:00,0.224,0.471,2,12.100930379863046,3,0.8508073304413176,54684.63,0,75000,"[1.0, 5.44, 7.86]","[9489, 51668, 74586]","[274, 1397, 834]","[0.0036, 0.5512, 0.4916]",1.0,5.44,7.86,,
2022-12-08 19:30:00,0.481,0.568,5,77.39019057221233,5,0.9015280545519713,73341.32,5000,100000,"[1.0, 8.42, 11.94, 15.88, 19.91]","[5000, 42089, 59713, 79409, 99528]","[130, 347, 522, 626, 880]","[0.0231, 0.4697, 0.5843, 0.524, 0.7102]",1.0,8.42,11.94,15.88,19.91
2022-12-10 17:00:00,0.198,0.861,3,20.515029545249014,4,0.932616854524361,33311.38,0,50000,"[1.0, 4.25, 7.34, 10.5]","[4745, 20169, 34848, 49828]","[274, 531, 886, 814]","[0.5328, 0.8795, 0.9007, 0.9165]",1.0,4.25,7.34,10.5,
2022-12-11 17:00:00,0.189,0.852,11,18.388940712474756,4,0.8481090411921466,32842.32,0,50000,"[1.0, 4.41, 7.3, 10.44]","[4745, 20908, 34645, 49511]","[274, 584, 860, 787]","[0.5292, 0.8647, 0.9047, 0.8983]",1.0,4.41,7.3,10.44,
2022-12-18 17:00:00,0.133,0.639,7,45.82341022700338,4,0.8725211952861944,71606.79,0,90000,"[0.0, 1.0, 1.4, 1.76]","[0, 50737, 71254, 89537]","[144, 380, 945, 1036]","[0.0, 0.2395, 0.7989, 0.7278]",0.0,1.0,1.4,1.76,
2022-12-20 19:30:00,0.322,0.889,50,339.221976511917,4,0.6865653864374462,58898.2,20000,100000,"[1.0, 1.99, 2.84, 3.56]","[26988, 53705, 76638, 96207]","[865, 606, 400, 634]","[0.8185, 0.9142, 0.9375, 0.9306]",1.0,1.99,2.84,3.56,
2022-12-22 19:30:00,0.452,0.459,11,645.4009054134924,4,0.8652052823222887,136157.68,35000,200000,"[1.0, 1.66, 2.45, 3.26]","[60652, 100538, 148765, 197821]","[583, 437, 652, 833]","[0.5626, 0.5057, 0.5583, 0.2833]",1.0,1.66,2.45,3.26,
2022-12-31 17:00:00,0.391,0.398,43,303.0234792105869,4,0.702716528723856,69421.16,10000,120000,"[1.0, 2.91, 4.14, 5.34]","[21755, 63306, 90169, 116213]","[752, 611, 532, 610]","[0.613, 0.383, 0.2086, 0.3115]",1.0,2.91,4.14,5.34,
2023-01-04 19:30:00,0.025,0.864,1,260.95238095238096,4,0.9195317230707124,64275.45,0,100000,"[0.0, 1.0, 1.9, 2.71]","[0, 36879, 70000, 100000]","[274, 535, 944, 752]","[0.0, 0.9664, 0.9566, 0.9894]",0.0,1.0,1.9,2.71,
2023-01-05 19:30:00,0.333,0.368,3,113.90900910049967,4,0.8149170900364904,85349.3,0,120000,"[0.0, 1.0, 1.9, 2.72]","[0, 44040, 83824, 119641]","[144, 427, 1016, 918]","[0.0, 0.2763, 0.4193, 0.4107]",0.0,1.0,1.9,2.72,
2023-01-06 19:30:00,0.383,0.648,3,105.84249238995889,5,0.949591141712708,79902.2,0,120000,"[1.0, 6.32, 12.82, 18.96, 25.25]","[4745, 30000, 60807, 89953, 119811]","[274, 226, 440, 743, 822]","[0.0146, 0.6327, 0.625, 0.8089, 0.7311]",1.0,6.32,12.82,18.96,25.25
2023-01-15 17:00:00,0.313,0.476,3,226.01934775278036,4,0.8370852838042564,80994.01,0,120000,"[1.0, 8.38, 14.33, 17.22]","[6961, 58318, 99782, 119834]","[204, 1058, 458, 785]","[0.049, 0.2013, 0.5066, 0.9401]",1.0,8.38,14.33,17.22,
2023-02-10 19:30:00,0.131,0.608,7,651.6322613095809,7,0.7451949116060106,60147.7,0,130000,"[1.0, 12.77, 20.62, 28.5, 40.55, 50.21]","[2583, 32983, 53266, 73622, 104766, 129712]","[360, 585, 741, 196, 171, 452]","[0.1556, 0.5795, 0.5992, 0.7143, 0.7836, 0.9071]",1.0,12.77,20.62,28.5,40.55
2023-03-07 19:30:00,0.105,0.846,14,37.40479116204781,4,0.7260560864773669,66698.6,0,120000,"[0.0, 1.0, 1.41, 2.14]","[0, 54378, 76681, 116509]","[274, 972, 815, 444]","[0.0, 0.9558, 0.9779, 0.8874]",0.0,1.0,1.41,2.14,
2023-03-18 17:00:00,0.142,0.398,3,32.15934576699718,4,0.9382782100650221,61089.82,0,85000,"[0.0, 1.0, 1.46, 1.91]","[0, 44375, 64833, 84766]","[144, 648, 1050, 663]","[0.0, 0.2284, 0.5086, 0.4751]",0.0,1.0,1.46,1.91,
2023-03-26 17:00:00,0.042,0.481,9,19.94160645209596,4,0.7530148938763694,15858.28,0,30000,"[0.0, 1.0, 1.63, 2.32]","[0, 12256, 20000, 28390]","[274, 1201, 505, 525]","[0.0, 0.4996, 0.3663, 0.7981]",0.0,1.0,1.63,2.32,
2023-04-01 17:00:00,0.02,0.662,13,295.465530632746,3,0.699149227616848,62169.66,0,100000,"[0.0, 1.0, 1.58]","[0, 57105, 90400]","[274, 1380, 851]","[0.5255, 0.6275, 0.7626]",0.0,1.0,1.58,,
2023-04-16 17:00:00,0.077,0.098,3,42.07504266298848,4,0.8996408914840063,71938.12,0,95000,"[0.0, 1.0, 1.49, 1.88]","[0, 50397, 75089, 94618]","[144, 554, 957, 850]","[0.0, 0.0939, 0.116, 0.0965]",0.0,1.0,1.49,1.88,
2023-04-26 19:30:00,0.015,0.349,3,567.5396549204004,7,0.7461821949428401,43281.44,0,70000,"[1.0, 30.63, 39.82, 53.53, 64.7, 74.9]","[805, 24670, 32067, 43115, 52104, 60326]","[298, 91, 225, 512, 796, 583]","[0.0369, 0.4176, 0.3778, 0.4727, 0.3141, 0.4237]",1.0,30.63,39.82,53.53,64.7
2023-05-09 19:30:00,0.541,0.618,45,183.033992733749,4,0.7965834595936713,83463.07,40000,110000,"[1.0, 1.62, 2.15, 2.61]","[41680, 67623, 89461, 108784]","[488, 406, 723, 888]","[0.6496, 0.5025, 0.5201, 0.7342]",1.0,1.62,2.15,2.61,
2023-05-21 17:00:00,0.308,0.766,48,419.8022008658384,5,0.6776380152393171,53798.4,0,90000,"[0.0, 1.0, 1.89, 2.69, 3.39]","[0, 25344, 48003, 68094, 86038]","[274, 451, 363, 892, 525]","[0.0, 0.6253, 0.8292, 0.9339, 0.9562]",0.0,1.0,1.89,2.69,3.39
2023-05-23 19:30:00,0.565,0.678,1,75.36550021468442,4,1.0,80686.63,30000,110000,"[1.0, 2.0, 3.0, 3.67]","[30000, 60000, 90000, 110000]","[428, 479, 762, 836]","[0.5047, 0.6305, 0.7559, 0.7225]",1.0,2.0,3.0,3.67,
2023-06-01 19:30:00,0.365,0.372,8,506.7660719796768,6,0.7719119130961447,104283.43,0,180000,"[1.0, 7.11, 12.45, 18.03, 28.94, 36.7]","[4836, 34362, 60207, 87202, 139936, 177489]","[274, 94, 532, 504, 392, 709]","[0.3577, 0.0, 0.4549, 0.3552, 0.2296, 0.4542]",1.0,7.11,12.45,18.03,28.94
2023-06-06 19:30:00,0.179,0.657,3,105.00720852519767,4,0.73114372724518,52099.8,0,80000,"[1.0, 7.75, 14.82, 20.95]","[3762, 29167, 55765, 78814]","[105, 834, 765, 801]","[0.7238, 0.476, 0.6261, 0.8677]",1.0,7.75,14.82,20.95,
